id,Status,Time,Latitude,Longitude
1235,Logged On,04:02.0,-27.458684,153.034714
960,Logged On,04:04.3,-27.472453,153.023731
960,Logged On,04:04.3,-27.472453,153.023731
960,Logged On,04:04.3,-27.472453,153.023731
960,Logged On,04:04.3,-27.472453,153.023731
960,Logged On,04:04.3,-27.472453,153.023731
1038,Meter On,04:21.6,-27.502943,153.034348
1038,Meter On,04:21.6,-27.502943,153.034348
1038,Meter On,04:21.6,-27.502943,153.034348
1038,Meter On,04:21.6,-27.502943,153.034348
1038,Meter On,04:21.6,-27.502943,153.034348
719,Logged On,04:50.0,-27.384818,153.119965
719,Logged On,04:50.0,-27.384818,153.119965
719,Logged On,04:50.0,-27.384818,153.119965
719,Logged On,04:50.0,-27.384818,153.119965
719,Logged On,04:50.0,-27.384818,153.119965
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
1116,Logged On,04:53.8,-27.570194,153.038165
756,Logged On,04:55.5,-27.486168,152.992469
756,Logged On,04:55.5,-27.486168,152.992469
756,Logged On,04:55.5,-27.486168,152.992469
756,Logged On,04:55.5,-27.486168,152.992469
756,Logged On,04:55.5,-27.486168,152.992469
